_id,co_mun,no_mun,ano,variavel,produto_tipo,produto_variavel,valor
29331,2707602,Quebrangulo,2014.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),...
29332,2707602,Quebrangulo,2014.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,...
29333,2707602,Quebrangulo,2014.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),...
29334,2707602,Quebrangulo,2014.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,...
29335,2707602,Quebrangulo,2014.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),...
29336,2707602,Quebrangulo,2014.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,...
29337,2707602,Quebrangulo,2014.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),...
29338,2707602,Quebrangulo,2014.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,...
29339,2707602,Quebrangulo,2014.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),...
29340,2707602,Quebrangulo,2014.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,...
29341,2707602,Quebrangulo,2014.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),...
29342,2707602,Quebrangulo,2014.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,...
29343,2707602,Quebrangulo,2014.0,Aquicultura,Total,Produção da aquicultura,..
29344,2707602,Quebrangulo,2014.0,Aquicultura,Total,Valor da produção (Mil Reais),...
29345,2707602,Quebrangulo,2014.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),...
29346,2707602,Quebrangulo,2014.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,...
29347,2707602,Quebrangulo,2014.0,Aquicultura,Truta,Valor da produção (Mil Reais),...
29348,2707602,Quebrangulo,2014.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,...
29349,2707602,Quebrangulo,2014.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),...
29350,2707602,Quebrangulo,2014.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,...
29351,2707602,Quebrangulo,2015.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),...
29352,2707602,Quebrangulo,2015.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,...
29353,2707602,Quebrangulo,2015.0,Aquicultura,Camarão,Valor da produção (Mil Reais),...
29354,2707602,Quebrangulo,2015.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,...
29355,2707602,Quebrangulo,2015.0,Aquicultura,Carpa,Valor da produção (Mil Reais),...
29356,2707602,Quebrangulo,2015.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,...
29357,2707602,Quebrangulo,2015.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),...
29358,2707602,Quebrangulo,2015.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,...
29359,2707602,Quebrangulo,2015.0,Aquicultura,Dourado,Valor da produção (Mil Reais),...
29360,2707602,Quebrangulo,2015.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,...
29361,2707602,Quebrangulo,2015.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),...
29362,2707602,Quebrangulo,2015.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,...
29363,2707602,Quebrangulo,2015.0,Aquicultura,Lambari,Valor da produção (Mil Reais),...
29364,2707602,Quebrangulo,2015.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,...
29365,2707602,Quebrangulo,2015.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),...
29366,2707602,Quebrangulo,2015.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,...
29367,2707602,Quebrangulo,2015.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),...
29368,2707602,Quebrangulo,2015.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,...
29369,2707602,Quebrangulo,2015.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),...
29370,2707602,Quebrangulo,2015.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,...
29371,2707602,Quebrangulo,2015.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),...
29372,2707602,Quebrangulo,2015.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,...
29373,2707602,Quebrangulo,2015.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),...
29374,2707602,Quebrangulo,2015.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,...
29375,2707602,Quebrangulo,2015.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),...
29376,2707602,Quebrangulo,2015.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,...
29377,2707602,Quebrangulo,2015.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),...
29378,2707602,Quebrangulo,2015.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,...
29379,2707602,Quebrangulo,2015.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),...
29380,2707602,Quebrangulo,2015.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,...
29381,2707602,Quebrangulo,2015.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),...
29382,2707602,Quebrangulo,2015.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,...
29383,2707602,Quebrangulo,2015.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),...
29384,2707602,Quebrangulo,2015.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,...
29385,2707602,Quebrangulo,2015.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),...
29386,2707602,Quebrangulo,2015.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,...
29387,2707602,Quebrangulo,2015.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),...
29388,2707602,Quebrangulo,2015.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,...
29389,2707602,Quebrangulo,2015.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),...
29390,2707602,Quebrangulo,2015.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,...
29391,2707602,Quebrangulo,2015.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),...
29392,2707602,Quebrangulo,2015.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,...
29393,2707602,Quebrangulo,2015.0,Aquicultura,Total,Produção da aquicultura,..
29394,2707602,Quebrangulo,2015.0,Aquicultura,Total,Valor da produção (Mil Reais),...
29395,2707602,Quebrangulo,2015.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),...
29396,2707602,Quebrangulo,2015.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,...
29397,2707602,Quebrangulo,2015.0,Aquicultura,Truta,Valor da produção (Mil Reais),...
29398,2707602,Quebrangulo,2015.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,...
29399,2707602,Quebrangulo,2015.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),...
29400,2707602,Quebrangulo,2015.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,...
29401,2707602,Quebrangulo,2016.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),...
29402,2707602,Quebrangulo,2016.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,...
29403,2707602,Quebrangulo,2016.0,Aquicultura,Camarão,Valor da produção (Mil Reais),...
29404,2707602,Quebrangulo,2016.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,...
29405,2707602,Quebrangulo,2016.0,Aquicultura,Carpa,Valor da produção (Mil Reais),...
29406,2707602,Quebrangulo,2016.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,...
29407,2707602,Quebrangulo,2016.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),...
29408,2707602,Quebrangulo,2016.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,...
29409,2707602,Quebrangulo,2016.0,Aquicultura,Dourado,Valor da produção (Mil Reais),...
29410,2707602,Quebrangulo,2016.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,...
29411,2707602,Quebrangulo,2016.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),...
29412,2707602,Quebrangulo,2016.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,...
29413,2707602,Quebrangulo,2016.0,Aquicultura,Lambari,Valor da produção (Mil Reais),...
29414,2707602,Quebrangulo,2016.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,...
29415,2707602,Quebrangulo,2016.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),...
29416,2707602,Quebrangulo,2016.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,...
29417,2707602,Quebrangulo,2016.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),...
29418,2707602,Quebrangulo,2016.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,...
29419,2707602,Quebrangulo,2016.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),...
29420,2707602,Quebrangulo,2016.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,...
29421,2707602,Quebrangulo,2016.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),...
29422,2707602,Quebrangulo,2016.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,...
29423,2707602,Quebrangulo,2016.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),...
29424,2707602,Quebrangulo,2016.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,...
29425,2707602,Quebrangulo,2016.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),...
29426,2707602,Quebrangulo,2016.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,...
29427,2707602,Quebrangulo,2016.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),...
29428,2707602,Quebrangulo,2016.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,...
29429,2707602,Quebrangulo,2016.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),...
29430,2707602,Quebrangulo,2016.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,...
29431,2707602,Quebrangulo,2016.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),...
29432,2707602,Quebrangulo,2016.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,...
29433,2707602,Quebrangulo,2016.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),...
29434,2707602,Quebrangulo,2016.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,...
29435,2707602,Quebrangulo,2016.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),...
29436,2707602,Quebrangulo,2016.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,...
29437,2707602,Quebrangulo,2016.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),...
29438,2707602,Quebrangulo,2016.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,...
29439,2707602,Quebrangulo,2016.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),...
29440,2707602,Quebrangulo,2016.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,...
29441,2707602,Quebrangulo,2016.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),...
29442,2707602,Quebrangulo,2016.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,...
29443,2707602,Quebrangulo,2016.0,Aquicultura,Total,Produção da aquicultura,..
29444,2707602,Quebrangulo,2016.0,Aquicultura,Total,Valor da produção (Mil Reais),...
29445,2707602,Quebrangulo,2016.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),...
29446,2707602,Quebrangulo,2016.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,...
29447,2707602,Quebrangulo,2016.0,Aquicultura,Truta,Valor da produção (Mil Reais),...
29448,2707602,Quebrangulo,2016.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,...
29449,2707602,Quebrangulo,2016.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),...
29450,2707602,Quebrangulo,2016.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,...
29451,2707602,Quebrangulo,2017.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),0
29452,2707602,Quebrangulo,2017.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,0
29453,2707602,Quebrangulo,2017.0,Aquicultura,Camarão,Valor da produção (Mil Reais),0
29454,2707602,Quebrangulo,2017.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,0
29455,2707602,Quebrangulo,2017.0,Aquicultura,Carpa,Valor da produção (Mil Reais),0
29456,2707602,Quebrangulo,2017.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,0
29457,2707602,Quebrangulo,2017.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),0
29458,2707602,Quebrangulo,2017.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,0
29459,2707602,Quebrangulo,2017.0,Aquicultura,Dourado,Valor da produção (Mil Reais),0
29460,2707602,Quebrangulo,2017.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,0
29461,2707602,Quebrangulo,2017.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),0
29462,2707602,Quebrangulo,2017.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,0
29463,2707602,Quebrangulo,2017.0,Aquicultura,Lambari,Valor da produção (Mil Reais),0
29464,2707602,Quebrangulo,2017.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,0
29465,2707602,Quebrangulo,2017.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),0
29466,2707602,Quebrangulo,2017.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,0
29467,2707602,Quebrangulo,2017.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),0
29468,2707602,Quebrangulo,2017.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,0
29469,2707602,Quebrangulo,2017.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),0
29470,2707602,Quebrangulo,2017.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,0
29471,2707602,Quebrangulo,2017.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),0
29472,2707602,Quebrangulo,2017.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
29473,2707602,Quebrangulo,2017.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
29474,2707602,Quebrangulo,2017.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
29475,2707602,Quebrangulo,2017.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
29476,2707602,Quebrangulo,2017.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
29477,2707602,Quebrangulo,2017.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),10
29478,2707602,Quebrangulo,2017.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,800
29479,2707602,Quebrangulo,2017.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
29480,2707602,Quebrangulo,2017.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,0
29481,2707602,Quebrangulo,2017.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),0
29482,2707602,Quebrangulo,2017.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
29483,2707602,Quebrangulo,2017.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
29484,2707602,Quebrangulo,2017.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
29485,2707602,Quebrangulo,2017.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
29486,2707602,Quebrangulo,2017.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
29487,2707602,Quebrangulo,2017.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
29488,2707602,Quebrangulo,2017.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
29489,2707602,Quebrangulo,2017.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),8
29490,2707602,Quebrangulo,2017.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,1000
29491,2707602,Quebrangulo,2017.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),640
29492,2707602,Quebrangulo,2017.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,80000
29493,2707602,Quebrangulo,2017.0,Aquicultura,Total,Produção da aquicultura,..
29494,2707602,Quebrangulo,2017.0,Aquicultura,Total,Valor da produção (Mil Reais),658
29495,2707602,Quebrangulo,2017.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
29496,2707602,Quebrangulo,2017.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
29497,2707602,Quebrangulo,2017.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
29498,2707602,Quebrangulo,2017.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
29499,2707602,Quebrangulo,2017.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
29500,2707602,Quebrangulo,2017.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
29501,2707602,Quebrangulo,2018.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),0
29502,2707602,Quebrangulo,2018.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,0
29503,2707602,Quebrangulo,2018.0,Aquicultura,Camarão,Valor da produção (Mil Reais),0
29504,2707602,Quebrangulo,2018.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,0
29505,2707602,Quebrangulo,2018.0,Aquicultura,Carpa,Valor da produção (Mil Reais),0
29506,2707602,Quebrangulo,2018.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,0
29507,2707602,Quebrangulo,2018.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),0
29508,2707602,Quebrangulo,2018.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,0
29509,2707602,Quebrangulo,2018.0,Aquicultura,Dourado,Valor da produção (Mil Reais),0
