_id,co_uf,no_uf,ano,variavel,inf_categoria,inf_subcategoria,valor
5571,29.0,Bahia,2020,Frota,veículos,1.1.12. Ônibus,42597
5572,29.0,Bahia,2020,Frota,veículos,1.1.13. Quadriciclo,3
5573,29.0,Bahia,2020,Frota,veículos,1.1.14. Reboque,61494
5574,29.0,Bahia,2020,Frota,veículos,1.1.15. Semi-reboque,40413
5575,29.0,Bahia,2020,Frota,veículos,1.1.16. Sidecar,667
5576,29.0,Bahia,2020,Frota,veículos,1.1.17. Trator de esteira,3
5577,29.0,Bahia,2020,Frota,veículos,1.1.18. Trator de rodas,268
5578,29.0,Bahia,2020,Frota,veículos,1.1.19. Triciclo,2661
5579,29.0,Bahia,2020,Frota,veículos,1.1.2. Bonde,3
5580,29.0,Bahia,2020,Frota,veículos,1.1.20. Utilitário,37756
5581,29.0,Bahia,2020,Frota,veículos,1.1.21. Outros,336
5582,29.0,Bahia,2020,Frota,veículos,1.1.3. Caminhão,125376
5583,29.0,Bahia,2020,Frota,veículos,1.1.4. Caminhão trator,24497
5584,29.0,Bahia,2020,Frota,veículos,1.1.5. Caminhonete,400565
5585,29.0,Bahia,2020,Frota,veículos,1.1.6. Camioneta,129847
5586,29.0,Bahia,2020,Frota,veículos,1.1.7. Chassi plataforma,183
5587,29.0,Bahia,2020,Frota,veículos,1.1.8. Ciclomotor,18006
5588,29.0,Bahia,2020,Frota,veículos,1.1.9. Micro-ônibus,31001
5589,29.0,Bahia,2021,Frota,veículos,1. Veículo,4695972
5590,29.0,Bahia,2021,Frota,veículos,1.1.1. Automóvel,2041781
5591,29.0,Bahia,2021,Frota,veículos,1.1.10. Motocicleta,1451613
5592,29.0,Bahia,2021,Frota,veículos,1.1.11. Motoneta,234963
5593,29.0,Bahia,2021,Frota,veículos,1.1.12. Ônibus,43823
5594,29.0,Bahia,2021,Frota,veículos,1.1.13. Quadriciclo,4
5595,29.0,Bahia,2021,Frota,veículos,1.1.14. Reboque,67827
5596,29.0,Bahia,2021,Frota,veículos,1.1.15. Semi-reboque,43623
5597,29.0,Bahia,2021,Frota,veículos,1.1.16. Sidecar,667
5598,29.0,Bahia,2021,Frota,veículos,1.1.17. Trator de esteira,3
5599,29.0,Bahia,2021,Frota,veículos,1.1.18. Trator de rodas,283
5600,29.0,Bahia,2021,Frota,veículos,1.1.19. Triciclo,2749
5601,29.0,Bahia,2021,Frota,veículos,1.1.2. Bonde,3
5602,29.0,Bahia,2021,Frota,veículos,1.1.20. Utilitário,43319
5603,29.0,Bahia,2021,Frota,veículos,1.1.21. Outros,379
5604,29.0,Bahia,2021,Frota,veículos,1.1.3. Caminhão,130006
5605,29.0,Bahia,2021,Frota,veículos,1.1.4. Caminhão trator,26696
5606,29.0,Bahia,2021,Frota,veículos,1.1.5. Caminhonete,421769
5607,29.0,Bahia,2021,Frota,veículos,1.1.6. Camioneta,135155
5608,29.0,Bahia,2021,Frota,veículos,1.1.7. Chassi plataforma,182
5609,29.0,Bahia,2021,Frota,veículos,1.1.8. Ciclomotor,19153
5610,29.0,Bahia,2021,Frota,veículos,1.1.9. Micro-ônibus,31974
5611,29.0,Bahia,2022,Frota,veículos,1. Veículo,4887673
5612,29.0,Bahia,2022,Frota,veículos,1.1.1. Automóvel,2095483
5613,29.0,Bahia,2022,Frota,veículos,1.1.10. Motocicleta,1519731
5614,29.0,Bahia,2022,Frota,veículos,1.1.11. Motoneta,254792
5615,29.0,Bahia,2022,Frota,veículos,1.1.12. Ônibus,45449
5616,29.0,Bahia,2022,Frota,veículos,1.1.13. Quadriciclo,4
5617,29.0,Bahia,2022,Frota,veículos,1.1.14. Reboque,73884
5618,29.0,Bahia,2022,Frota,veículos,1.1.15. Semi-reboque,46351
5619,29.0,Bahia,2022,Frota,veículos,1.1.16. Sidecar,667
5620,29.0,Bahia,2022,Frota,veículos,1.1.17. Trator de esteira,3
5621,29.0,Bahia,2022,Frota,veículos,1.1.18. Trator de rodas,326
5622,29.0,Bahia,2022,Frota,veículos,1.1.19. Triciclo,2818
5623,29.0,Bahia,2022,Frota,veículos,1.1.2. Bonde,3
5624,29.0,Bahia,2022,Frota,veículos,1.1.20. Utilitário,48620
5625,29.0,Bahia,2022,Frota,veículos,1.1.21. Outros,581
5626,29.0,Bahia,2022,Frota,veículos,1.1.3. Caminhão,134003
5627,29.0,Bahia,2022,Frota,veículos,1.1.4. Caminhão trator,28775
5628,29.0,Bahia,2022,Frota,veículos,1.1.5. Caminhonete,439909
5629,29.0,Bahia,2022,Frota,veículos,1.1.6. Camioneta,142053
5630,29.0,Bahia,2022,Frota,veículos,1.1.7. Chassi plataforma,182
5631,29.0,Bahia,2022,Frota,veículos,1.1.8. Ciclomotor,21190
5632,29.0,Bahia,2022,Frota,veículos,1.1.9. Micro-ônibus,32849
5633,31.0,Minas Gerais,2006,Frota,veículos,1. Veículo,4759847
5634,31.0,Minas Gerais,2006,Frota,veículos,1.1.1. Automóvel,2825559
5635,31.0,Minas Gerais,2006,Frota,veículos,1.1.10. Motocicleta,953731
5636,31.0,Minas Gerais,2006,Frota,veículos,1.1.11. Motoneta,89841
5637,31.0,Minas Gerais,2006,Frota,veículos,1.1.12. Ônibus,43516
5638,31.0,Minas Gerais,2006,Frota,veículos,1.1.13. Quadriciclo,9
5639,31.0,Minas Gerais,2006,Frota,veículos,1.1.14. Reboque,63370
5640,31.0,Minas Gerais,2006,Frota,veículos,1.1.15. Semi-reboque,36127
5641,31.0,Minas Gerais,2006,Frota,veículos,1.1.16. Sidecar,1055
5642,31.0,Minas Gerais,2006,Frota,veículos,1.1.17. Trator de esteira,11
5643,31.0,Minas Gerais,2006,Frota,veículos,1.1.18. Trator de rodas,896
5644,31.0,Minas Gerais,2006,Frota,veículos,1.1.19. Triciclo,198
5645,31.0,Minas Gerais,2006,Frota,veículos,1.1.2. Bonde,5
5646,31.0,Minas Gerais,2006,Frota,veículos,1.1.20. Utilitário,4175
5647,31.0,Minas Gerais,2006,Frota,veículos,1.1.21. Outros,930
5648,31.0,Minas Gerais,2006,Frota,veículos,1.1.3. Caminhão,205164
5649,31.0,Minas Gerais,2006,Frota,veículos,1.1.4. Caminhão trator,28361
5650,31.0,Minas Gerais,2006,Frota,veículos,1.1.5. Caminhonete,214767
5651,31.0,Minas Gerais,2006,Frota,veículos,1.1.6. Camioneta,260223
5652,31.0,Minas Gerais,2006,Frota,veículos,1.1.7. Chassi plataforma,188
5653,31.0,Minas Gerais,2006,Frota,veículos,1.1.8. Ciclomotor,12368
5654,31.0,Minas Gerais,2006,Frota,veículos,1.1.9. Micro-ônibus,19353
5655,31.0,Minas Gerais,2007,Frota,veículos,1. Veículo,5271000
5656,31.0,Minas Gerais,2007,Frota,veículos,1.1.1. Automóvel,3053052
5657,31.0,Minas Gerais,2007,Frota,veículos,1.1.10. Motocicleta,1149831
5658,31.0,Minas Gerais,2007,Frota,veículos,1.1.11. Motoneta,112529
5659,31.0,Minas Gerais,2007,Frota,veículos,1.1.12. Ônibus,46358
5660,31.0,Minas Gerais,2007,Frota,veículos,1.1.13. Quadriciclo,10
5661,31.0,Minas Gerais,2007,Frota,veículos,1.1.14. Reboque,68724
5662,31.0,Minas Gerais,2007,Frota,veículos,1.1.15. Semi-reboque,39561
5663,31.0,Minas Gerais,2007,Frota,veículos,1.1.16. Sidecar,1294
5664,31.0,Minas Gerais,2007,Frota,veículos,1.1.17. Trator de esteira,19
5665,31.0,Minas Gerais,2007,Frota,veículos,1.1.18. Trator de rodas,990
5666,31.0,Minas Gerais,2007,Frota,veículos,1.1.19. Triciclo,310
5667,31.0,Minas Gerais,2007,Frota,veículos,1.1.2. Bonde,1
5668,31.0,Minas Gerais,2007,Frota,veículos,1.1.20. Utilitário,6994
5669,31.0,Minas Gerais,2007,Frota,veículos,1.1.21. Outros,883
5670,31.0,Minas Gerais,2007,Frota,veículos,1.1.3. Caminhão,216009
5671,31.0,Minas Gerais,2007,Frota,veículos,1.1.4. Caminhão trator,31373
5672,31.0,Minas Gerais,2007,Frota,veículos,1.1.5. Caminhonete,289385
5673,31.0,Minas Gerais,2007,Frota,veículos,1.1.6. Camioneta,219367
5674,31.0,Minas Gerais,2007,Frota,veículos,1.1.7. Chassi plataforma,132
5675,31.0,Minas Gerais,2007,Frota,veículos,1.1.8. Ciclomotor,12441
5676,31.0,Minas Gerais,2007,Frota,veículos,1.1.9. Micro-ônibus,21737
5677,31.0,Minas Gerais,2009,Frota,veículos,1. Veículo,6382234
5678,31.0,Minas Gerais,2009,Frota,veículos,1.1.1. Automóvel,3600042
5679,31.0,Minas Gerais,2009,Frota,veículos,1.1.10. Motocicleta,1515804
5680,31.0,Minas Gerais,2009,Frota,veículos,1.1.11. Motoneta,148664
5681,31.0,Minas Gerais,2009,Frota,veículos,1.1.12. Ônibus,52908
5682,31.0,Minas Gerais,2009,Frota,veículos,1.1.13. Quadriciclo,10
5683,31.0,Minas Gerais,2009,Frota,veículos,1.1.14. Reboque,81355
5684,31.0,Minas Gerais,2009,Frota,veículos,1.1.15. Semi-reboque,47234
5685,31.0,Minas Gerais,2009,Frota,veículos,1.1.16. Sidecar,1397
5686,31.0,Minas Gerais,2009,Frota,veículos,1.1.17. Trator de esteira,29
5687,31.0,Minas Gerais,2009,Frota,veículos,1.1.18. Trator de rodas,1225
5688,31.0,Minas Gerais,2009,Frota,veículos,1.1.19. Triciclo,836
5689,31.0,Minas Gerais,2009,Frota,veículos,1.1.2. Bonde,0
5690,31.0,Minas Gerais,2009,Frota,veículos,1.1.20. Utilitário,15079
5691,31.0,Minas Gerais,2009,Frota,veículos,1.1.21. Outros,861
5692,31.0,Minas Gerais,2009,Frota,veículos,1.1.3. Caminhão,238676
5693,31.0,Minas Gerais,2009,Frota,veículos,1.1.4. Caminhão trator,38165
5694,31.0,Minas Gerais,2009,Frota,veículos,1.1.5. Caminhonete,436003
5695,31.0,Minas Gerais,2009,Frota,veículos,1.1.6. Camioneta,164107
5696,31.0,Minas Gerais,2009,Frota,veículos,1.1.7. Chassi plataforma,121
5697,31.0,Minas Gerais,2009,Frota,veículos,1.1.8. Ciclomotor,12794
5698,31.0,Minas Gerais,2009,Frota,veículos,1.1.9. Micro-ônibus,26924
5699,31.0,Minas Gerais,2010,Frota,veículos,1. Veículo,7005640
5700,31.0,Minas Gerais,2010,Frota,veículos,1.1.1. Automóvel,3922908
5701,31.0,Minas Gerais,2010,Frota,veículos,1.1.10. Motocicleta,1682276
5702,31.0,Minas Gerais,2010,Frota,veículos,1.1.11. Motoneta,166292
5703,31.0,Minas Gerais,2010,Frota,veículos,1.1.12. Ônibus,56297
5704,31.0,Minas Gerais,2010,Frota,veículos,1.1.13. Quadriciclo,10
5705,31.0,Minas Gerais,2010,Frota,veículos,1.1.14. Reboque,89948
5706,31.0,Minas Gerais,2010,Frota,veículos,1.1.15. Semi-reboque,53003
5707,31.0,Minas Gerais,2010,Frota,veículos,1.1.16. Sidecar,1400
5708,31.0,Minas Gerais,2010,Frota,veículos,1.1.17. Trator de esteira,33
5709,31.0,Minas Gerais,2010,Frota,veículos,1.1.18. Trator de rodas,1404
5710,31.0,Minas Gerais,2010,Frota,veículos,1.1.19. Triciclo,1399
5711,31.0,Minas Gerais,2010,Frota,veículos,1.1.2. Bonde,0
5712,31.0,Minas Gerais,2010,Frota,veículos,1.1.20. Utilitário,19363
5713,31.0,Minas Gerais,2010,Frota,veículos,1.1.21. Outros,878
5714,31.0,Minas Gerais,2010,Frota,veículos,1.1.3. Caminhão,254779
5715,31.0,Minas Gerais,2010,Frota,veículos,1.1.4. Caminhão trator,43554
5716,31.0,Minas Gerais,2010,Frota,veículos,1.1.5. Caminhonete,492045
5717,31.0,Minas Gerais,2010,Frota,veículos,1.1.6. Camioneta,177196
5718,31.0,Minas Gerais,2010,Frota,veículos,1.1.7. Chassi plataforma,100
5719,31.0,Minas Gerais,2010,Frota,veículos,1.1.8. Ciclomotor,13171
5720,31.0,Minas Gerais,2010,Frota,veículos,1.1.9. Micro-ônibus,29584
5721,31.0,Minas Gerais,2011,Frota,veículos,1. Veículo,7662556
5722,31.0,Minas Gerais,2011,Frota,veículos,1.1.1. Automóvel,4252225
5723,31.0,Minas Gerais,2011,Frota,veículos,1.1.10. Motocicleta,1858361
5724,31.0,Minas Gerais,2011,Frota,veículos,1.1.11. Motoneta,186895
5725,31.0,Minas Gerais,2011,Frota,veículos,1.1.12. Ônibus,60545
5726,31.0,Minas Gerais,2011,Frota,veículos,1.1.13. Quadriciclo,9
5727,31.0,Minas Gerais,2011,Frota,veículos,1.1.14. Reboque,100489
5728,31.0,Minas Gerais,2011,Frota,veículos,1.1.15. Semi-reboque,58376
5729,31.0,Minas Gerais,2011,Frota,veículos,1.1.16. Sidecar,1407
5730,31.0,Minas Gerais,2011,Frota,veículos,1.1.17. Trator de esteira,36
5731,31.0,Minas Gerais,2011,Frota,veículos,1.1.18. Trator de rodas,1633
5732,31.0,Minas Gerais,2011,Frota,veículos,1.1.19. Triciclo,2278
5733,31.0,Minas Gerais,2011,Frota,veículos,1.1.2. Bonde,0
5734,31.0,Minas Gerais,2011,Frota,veículos,1.1.20. Utilitário,25248
5735,31.0,Minas Gerais,2011,Frota,veículos,1.1.21. Outros,896
5736,31.0,Minas Gerais,2011,Frota,veículos,1.1.3. Caminhão,271004
5737,31.0,Minas Gerais,2011,Frota,veículos,1.1.4. Caminhão trator,48338
5738,31.0,Minas Gerais,2011,Frota,veículos,1.1.5. Caminhonete,552417
5739,31.0,Minas Gerais,2011,Frota,veículos,1.1.6. Camioneta,195052
5740,31.0,Minas Gerais,2011,Frota,veículos,1.1.7. Chassi plataforma,90
5741,31.0,Minas Gerais,2011,Frota,veículos,1.1.8. Ciclomotor,14255
5742,31.0,Minas Gerais,2011,Frota,veículos,1.1.9. Micro-ônibus,33002
5743,31.0,Minas Gerais,2012,Frota,veículos,1. Veículo,8295192
5744,31.0,Minas Gerais,2012,Frota,veículos,1.1.1. Automóvel,4602143
5745,31.0,Minas Gerais,2012,Frota,veículos,1.1.10. Motocicleta,1992166
5746,31.0,Minas Gerais,2012,Frota,veículos,1.1.11. Motoneta,205390
5747,31.0,Minas Gerais,2012,Frota,veículos,1.1.12. Ônibus,63685
5748,31.0,Minas Gerais,2012,Frota,veículos,1.1.13. Quadriciclo,9
5749,31.0,Minas Gerais,2012,Frota,veículos,1.1.14. Reboque,111899
5750,31.0,Minas Gerais,2012,Frota,veículos,1.1.15. Semi-reboque,62889
5751,31.0,Minas Gerais,2012,Frota,veículos,1.1.16. Sidecar,1411
5752,31.0,Minas Gerais,2012,Frota,veículos,1.1.17. Trator de esteira,46
5753,31.0,Minas Gerais,2012,Frota,veículos,1.1.18. Trator de rodas,1843
5754,31.0,Minas Gerais,2012,Frota,veículos,1.1.19. Triciclo,3025
5755,31.0,Minas Gerais,2012,Frota,veículos,1.1.2. Bonde,0
5756,31.0,Minas Gerais,2012,Frota,veículos,1.1.20. Utilitário,31292
5757,31.0,Minas Gerais,2012,Frota,veículos,1.1.21. Outros,931
5758,31.0,Minas Gerais,2012,Frota,veículos,1.1.3. Caminhão,285123
5759,31.0,Minas Gerais,2012,Frota,veículos,1.1.4. Caminhão trator,52301
5760,31.0,Minas Gerais,2012,Frota,veículos,1.1.5. Caminhonete,613155
5761,31.0,Minas Gerais,2012,Frota,veículos,1.1.6. Camioneta,215545
5762,31.0,Minas Gerais,2012,Frota,veículos,1.1.7. Chassi plataforma,77
5763,31.0,Minas Gerais,2012,Frota,veículos,1.1.8. Ciclomotor,16088
5764,31.0,Minas Gerais,2012,Frota,veículos,1.1.9. Micro-ônibus,36174
5765,31.0,Minas Gerais,2013,Frota,veículos,1. Veículo,8884663
5766,31.0,Minas Gerais,2013,Frota,veículos,1.1.1. Automóvel,4926454
5767,31.0,Minas Gerais,2013,Frota,veículos,1.1.10. Motocicleta,2106326
5768,31.0,Minas Gerais,2013,Frota,veículos,1.1.11. Motoneta,224198
5769,31.0,Minas Gerais,2013,Frota,veículos,1.1.12. Ônibus,67366
5770,31.0,Minas Gerais,2013,Frota,veículos,1.1.13. Quadriciclo,9
5771,31.0,Minas Gerais,2013,Frota,veículos,1.1.14. Reboque,124531
5772,31.0,Minas Gerais,2013,Frota,veículos,1.1.15. Semi-reboque,67853
5773,31.0,Minas Gerais,2013,Frota,veículos,1.1.16. Sidecar,1412
5774,31.0,Minas Gerais,2013,Frota,veículos,1.1.17. Trator de esteira,45
5775,31.0,Minas Gerais,2013,Frota,veículos,1.1.18. Trator de rodas,1931
5776,31.0,Minas Gerais,2013,Frota,veículos,1.1.19. Triciclo,3577
5777,31.0,Minas Gerais,2013,Frota,veículos,1.1.2. Bonde,0
5778,31.0,Minas Gerais,2013,Frota,veículos,1.1.20. Utilitário,37732
5779,31.0,Minas Gerais,2013,Frota,veículos,1.1.21. Outros,988
5780,31.0,Minas Gerais,2013,Frota,veículos,1.1.3. Caminhão,299132
5781,31.0,Minas Gerais,2013,Frota,veículos,1.1.4. Caminhão trator,56645
5782,31.0,Minas Gerais,2013,Frota,veículos,1.1.5. Caminhonete,673514
5783,31.0,Minas Gerais,2013,Frota,veículos,1.1.6. Camioneta,236685
5784,31.0,Minas Gerais,2013,Frota,veículos,1.1.7. Chassi plataforma,34
5785,31.0,Minas Gerais,2013,Frota,veículos,1.1.8. Ciclomotor,17162
5786,31.0,Minas Gerais,2013,Frota,veículos,1.1.9. Micro-ônibus,39069
5787,31.0,Minas Gerais,2014,Frota,veículos,1. Veículo,9437008
5788,31.0,Minas Gerais,2014,Frota,veículos,1.1.1. Automóvel,5215337
5789,31.0,Minas Gerais,2014,Frota,veículos,1.1.10. Motocicleta,2213379
5790,31.0,Minas Gerais,2014,Frota,veículos,1.1.11. Motoneta,242782
5791,31.0,Minas Gerais,2014,Frota,veículos,1.1.12. Ônibus,70618
5792,31.0,Minas Gerais,2014,Frota,veículos,1.1.13. Quadriciclo,9
5793,31.0,Minas Gerais,2014,Frota,veículos,1.1.14. Reboque,138129
5794,31.0,Minas Gerais,2014,Frota,veículos,1.1.15. Semi-reboque,72819
5795,31.0,Minas Gerais,2014,Frota,veículos,1.1.16. Sidecar,1413
5796,31.0,Minas Gerais,2014,Frota,veículos,1.1.17. Trator de esteira,47
5797,31.0,Minas Gerais,2014,Frota,veículos,1.1.18. Trator de rodas,2001
5798,31.0,Minas Gerais,2014,Frota,veículos,1.1.19. Triciclo,4068
5799,31.0,Minas Gerais,2014,Frota,veículos,1.1.2. Bonde,0
5800,31.0,Minas Gerais,2014,Frota,veículos,1.1.20. Utilitário,44750
5801,31.0,Minas Gerais,2014,Frota,veículos,1.1.21. Outros,1042
5802,31.0,Minas Gerais,2014,Frota,veículos,1.1.3. Caminhão,311620
5803,31.0,Minas Gerais,2014,Frota,veículos,1.1.4. Caminhão trator,60915
5804,31.0,Minas Gerais,2014,Frota,veículos,1.1.5. Caminhonete,739016
5805,31.0,Minas Gerais,2014,Frota,veículos,1.1.6. Camioneta,258602
5806,31.0,Minas Gerais,2014,Frota,veículos,1.1.7. Chassi plataforma,25
5807,31.0,Minas Gerais,2014,Frota,veículos,1.1.8. Ciclomotor,18848
5808,31.0,Minas Gerais,2014,Frota,veículos,1.1.9. Micro-ônibus,41588
5809,31.0,Minas Gerais,2015,Frota,veículos,1. Veículo,9877798
5810,31.0,Minas Gerais,2015,Frota,veículos,1.1.1. Automóvel,5441609
5811,31.0,Minas Gerais,2015,Frota,veículos,1.1.10. Motocicleta,2308174
5812,31.0,Minas Gerais,2015,Frota,veículos,1.1.11. Motoneta,257972
5813,31.0,Minas Gerais,2015,Frota,veículos,1.1.12. Ônibus,71950
5814,31.0,Minas Gerais,2015,Frota,veículos,1.1.13. Quadriciclo,9
5815,31.0,Minas Gerais,2015,Frota,veículos,1.1.14. Reboque,151140
5816,31.0,Minas Gerais,2015,Frota,veículos,1.1.15. Semi-reboque,75741
5817,31.0,Minas Gerais,2015,Frota,veículos,1.1.16. Sidecar,1416
5818,31.0,Minas Gerais,2015,Frota,veículos,1.1.17. Trator de esteira,46
5819,31.0,Minas Gerais,2015,Frota,veículos,1.1.18. Trator de rodas,2052
5820,31.0,Minas Gerais,2015,Frota,veículos,1.1.19. Triciclo,4493
5821,31.0,Minas Gerais,2015,Frota,veículos,1.1.2. Bonde,0
5822,31.0,Minas Gerais,2015,Frota,veículos,1.1.20. Utilitário,51271
5823,31.0,Minas Gerais,2015,Frota,veículos,1.1.21. Outros,1104
5824,31.0,Minas Gerais,2015,Frota,veículos,1.1.3. Caminhão,318436
5825,31.0,Minas Gerais,2015,Frota,veículos,1.1.4. Caminhão trator,63067
5826,31.0,Minas Gerais,2015,Frota,veículos,1.1.5. Caminhonete,783208
5827,31.0,Minas Gerais,2015,Frota,veículos,1.1.6. Camioneta,273991
5828,31.0,Minas Gerais,2015,Frota,veículos,1.1.7. Chassi plataforma,24
5829,31.0,Minas Gerais,2015,Frota,veículos,1.1.8. Ciclomotor,28749
5830,31.0,Minas Gerais,2015,Frota,veículos,1.1.9. Micro-ônibus,43346
5831,31.0,Minas Gerais,2016,Frota,veículos,1. Veículo,10277988
5832,31.0,Minas Gerais,2016,Frota,veículos,1.1.1. Automóvel,5652316
5833,31.0,Minas Gerais,2016,Frota,veículos,1.1.10. Motocicleta,2379738
5834,31.0,Minas Gerais,2016,Frota,veículos,1.1.11. Motoneta,268287
5835,31.0,Minas Gerais,2016,Frota,veículos,1.1.12. Ônibus,73318
5836,31.0,Minas Gerais,2016,Frota,veículos,1.1.13. Quadriciclo,9
5837,31.0,Minas Gerais,2016,Frota,veículos,1.1.14. Reboque,163779
5838,31.0,Minas Gerais,2016,Frota,veículos,1.1.15. Semi-reboque,79071
5839,31.0,Minas Gerais,2016,Frota,veículos,1.1.16. Sidecar,1417
5840,31.0,Minas Gerais,2016,Frota,veículos,1.1.17. Trator de esteira,47
5841,31.0,Minas Gerais,2016,Frota,veículos,1.1.18. Trator de rodas,2078
5842,31.0,Minas Gerais,2016,Frota,veículos,1.1.19. Triciclo,4883
5843,31.0,Minas Gerais,2016,Frota,veículos,1.1.2. Bonde,0
5844,31.0,Minas Gerais,2016,Frota,veículos,1.1.20. Utilitário,58067
5845,31.0,Minas Gerais,2016,Frota,veículos,1.1.21. Outros,1271
5846,31.0,Minas Gerais,2016,Frota,veículos,1.1.3. Caminhão,323729
5847,31.0,Minas Gerais,2016,Frota,veículos,1.1.4. Caminhão trator,64745
5848,31.0,Minas Gerais,2016,Frota,veículos,1.1.5. Caminhonete,824024
5849,31.0,Minas Gerais,2016,Frota,veículos,1.1.6. Camioneta,291204
5850,31.0,Minas Gerais,2016,Frota,veículos,1.1.7. Chassi plataforma,24
5851,31.0,Minas Gerais,2016,Frota,veículos,1.1.8. Ciclomotor,45467
5852,31.0,Minas Gerais,2016,Frota,veículos,1.1.9. Micro-ônibus,44514
5853,31.0,Minas Gerais,2017,Frota,veículos,1. Veículo,10711876
5854,31.0,Minas Gerais,2017,Frota,veículos,1.1.1. Automóvel,5901355
5855,31.0,Minas Gerais,2017,Frota,veículos,1.1.10. Motocicleta,2447853
5856,31.0,Minas Gerais,2017,Frota,veículos,1.1.11. Motoneta,278961
5857,31.0,Minas Gerais,2017,Frota,veículos,1.1.12. Ônibus,75613
5858,31.0,Minas Gerais,2017,Frota,veículos,1.1.13. Quadriciclo,9
5859,31.0,Minas Gerais,2017,Frota,veículos,1.1.14. Reboque,176580
5860,31.0,Minas Gerais,2017,Frota,veículos,1.1.15. Semi-reboque,82547
5861,31.0,Minas Gerais,2017,Frota,veículos,1.1.16. Sidecar,1420
5862,31.0,Minas Gerais,2017,Frota,veículos,1.1.17. Trator de esteira,47
5863,31.0,Minas Gerais,2017,Frota,veículos,1.1.18. Trator de rodas,2164
5864,31.0,Minas Gerais,2017,Frota,veículos,1.1.19. Triciclo,5124
5865,31.0,Minas Gerais,2017,Frota,veículos,1.1.2. Bonde,0
5866,31.0,Minas Gerais,2017,Frota,veículos,1.1.20. Utilitário,66429
5867,31.0,Minas Gerais,2017,Frota,veículos,1.1.21. Outros,1289
5868,31.0,Minas Gerais,2017,Frota,veículos,1.1.3. Caminhão,328235
5869,31.0,Minas Gerais,2017,Frota,veículos,1.1.4. Caminhão trator,67003
5870,31.0,Minas Gerais,2017,Frota,veículos,1.1.5. Caminhonete,873033
5871,31.0,Minas Gerais,2017,Frota,veículos,1.1.6. Camioneta,309590
5872,31.0,Minas Gerais,2017,Frota,veículos,1.1.7. Chassi plataforma,24
5873,31.0,Minas Gerais,2017,Frota,veículos,1.1.8. Ciclomotor,48786
5874,31.0,Minas Gerais,2017,Frota,veículos,1.1.9. Micro-ônibus,45814
5875,31.0,Minas Gerais,2018,Frota,veículos,1. Veículo,11191341
5876,31.0,Minas Gerais,2018,Frota,veículos,1.1.1. Automóvel,6169791
5877,31.0,Minas Gerais,2018,Frota,veículos,1.1.10. Motocicleta,2520486
5878,31.0,Minas Gerais,2018,Frota,veículos,1.1.11. Motoneta,291267
5879,31.0,Minas Gerais,2018,Frota,veículos,1.1.12. Ônibus,78114
5880,31.0,Minas Gerais,2018,Frota,veículos,1.1.13. Quadriciclo,9
5881,31.0,Minas Gerais,2018,Frota,veículos,1.1.14. Reboque,189205
5882,31.0,Minas Gerais,2018,Frota,veículos,1.1.15. Semi-reboque,87873
5883,31.0,Minas Gerais,2018,Frota,veículos,1.1.16. Sidecar,1421
5884,31.0,Minas Gerais,2018,Frota,veículos,1.1.17. Trator de esteira,47
5885,31.0,Minas Gerais,2018,Frota,veículos,1.1.18. Trator de rodas,2212
5886,31.0,Minas Gerais,2018,Frota,veículos,1.1.19. Triciclo,5383
5887,31.0,Minas Gerais,2018,Frota,veículos,1.1.2. Bonde,0
5888,31.0,Minas Gerais,2018,Frota,veículos,1.1.20. Utilitário,74814
5889,31.0,Minas Gerais,2018,Frota,veículos,1.1.21. Outros,1364
5890,31.0,Minas Gerais,2018,Frota,veículos,1.1.3. Caminhão,334674
5891,31.0,Minas Gerais,2018,Frota,veículos,1.1.4. Caminhão trator,71325
5892,31.0,Minas Gerais,2018,Frota,veículos,1.1.5. Caminhonete,930601
5893,31.0,Minas Gerais,2018,Frota,veículos,1.1.6. Camioneta,335713
5894,31.0,Minas Gerais,2018,Frota,veículos,1.1.7. Chassi plataforma,24
5895,31.0,Minas Gerais,2018,Frota,veículos,1.1.8. Ciclomotor,49977
5896,31.0,Minas Gerais,2018,Frota,veículos,1.1.9. Micro-ônibus,47041
5897,31.0,Minas Gerais,2019,Frota,veículos,1. Veículo,11727917
5898,31.0,Minas Gerais,2019,Frota,veículos,1.1.1. Automóvel,6467501
5899,31.0,Minas Gerais,2019,Frota,veículos,1.1.10. Motocicleta,2599932
5900,31.0,Minas Gerais,2019,Frota,veículos,1.1.11. Motoneta,305864
5901,31.0,Minas Gerais,2019,Frota,veículos,1.1.12. Ônibus,80970
5902,31.0,Minas Gerais,2019,Frota,veículos,1.1.13. Quadriciclo,16
5903,31.0,Minas Gerais,2019,Frota,veículos,1.1.14. Reboque,202618
5904,31.0,Minas Gerais,2019,Frota,veículos,1.1.15. Semi-reboque,94396
5905,31.0,Minas Gerais,2019,Frota,veículos,1.1.16. Sidecar,1422
5906,31.0,Minas Gerais,2019,Frota,veículos,1.1.17. Trator de esteira,48
5907,31.0,Minas Gerais,2019,Frota,veículos,1.1.18. Trator de rodas,2278
5908,31.0,Minas Gerais,2019,Frota,veículos,1.1.19. Triciclo,5940
5909,31.0,Minas Gerais,2019,Frota,veículos,1.1.2. Bonde,0
